"","treenode_id","connector_id","prepost","x","y","z","skid"
"1",7338981,7569217,1,39224.58,48327.61,18900,2437106
"2",7566319,7566318,1,40250.465,47207.3,20750,2437106
"3",7691295,7691293,1,42258.074,51093.934,10850,2437162
"4",7330565,7565827,1,42268.21,55242.17,13100,2436154
"5",7334759,7570481,1,27569.73,51677.74,23450,2436698
"6",7379339,7334967,1,30672.133,52527.07,23750,2436698
"7",7559842,7559845,0,32000.732,63860.297,18950,2496955
"8",7526392,7569183,0,31403.867,56746.9,16700,2496955
"9",7540152,7526089,0,29073.797,55391.47,24950,2496955
"10",7569186,7569198,0,30768.268,56854.7,16750,2496955
"11",7575303,7575310,0,32686.58,60067.547,18000,2496955
"12",7559759,7569206,0,32232.357,59281.363,17600,2496955
"13",7540231,7540235,0,27159.998,42711.434,23850,2496955
"14",7575333,7575342,0,30415.78,57620.344,16600,2496955
"15",7528671,7575376,0,30882.447,62249.68,20550,2496955
"16",7560217,7560220,0,36822.8,64267.23,17500,2496955
"17",7525795,7569217,0,39224.58,48327.61,18900,2496955
"18",7541326,7634855,1,18396,50905.402,24950,2496955
"19",7575555,7575562,0,13544.38,48131.61,22950,2496955
"20",7560236,7548040,0,38376.33,63268.098,17350,2496955
"21",7569406,7569415,1,14330.4,34895.234,19900,2496955
"22",7334589,7334590,0,41575.332,55783.004,16000,2496955
"23",7569516,7569525,0,37102.76,56013.895,11900,2496955
"24",7560307,7548035,0,37963.02,62150.43,16750,2496955
"25",7555824,7569531,0,36472.76,55711.496,11900,2496955
"26",7560307,7577767,1,37540.22,62371.63,16900,2496955
"27",7555824,7569535,1,35881.96,56055.895,11900,2496955
"28",7540172,7577768,0,27047.996,54436.664,24900,2496955
"29",7569545,7569546,0,21791.004,40581.797,20350,2496955
"30",7560349,7560351,0,38707.82,62273.63,16200,2496955
"31",7569568,7569579,0,33856.2,51385.84,25650,2496955
"32",7525984,7525985,0,36273.535,52223.03,22400,2496955
"33",7569585,7569594,0,34087.2,51681.24,25200,2496955
"34",7575547,7575564,0,13244.78,47834.81,22550,2496955
"35",7542276,7569619,0,21258.07,35382.2,23200,2496955
"36",7575655,7575661,0,17768.8,33486.836,14600,2496955
"37",7569704,7569713,0,36652,52660.3,23050,2496955
"38",7541459,7541458,0,23564.799,57180.664,20500,2496955
"39",7569725,7569731,0,20296.27,31984.4,23050,2496955
"40",7541468,7541469,0,25815.064,59500.93,20200,2496955
"41",7569720,7569732,0,20103.07,31777.2,22900,2496955
"42",7540215,7569917,0,27477.797,42006.066,24950,2496955
"43",7541332,7572361,1,15776.761,45675.785,25700,2496955
"44",7540224,7569922,0,27903.396,41790.465,24300,2496955
"45",7541660,7332842,1,18615.025,42437.117,27000,2496955
"46",7570018,7570024,0,13698.533,43803.01,22800,2496955
"47",7570227,7570241,0,10593.333,46234.81,11650,2496955
"48",7570276,7570277,0,11688.133,43093.21,19250,2496955
"49",7541681,7541825,1,15861.69,40361.387,25150,2496955
"50",7570114,7570115,0,12337.733,41774.41,18350,2496955
"51",7570296,7570305,0,14312.669,43382.727,22350,2496955
"52",7570414,7570421,0,12824.933,44776.01,21600,2496955
"53",7570453,7570455,0,11329.733,44826.41,14500,2496955
"54",7570456,7570455,1,11329.733,44826.41,14500,2496955
"55",7650877,7650878,0,40969.01,55475.97,17950,2496955
"56",7334757,7570481,0,27569.73,51677.74,23450,2496955
"57",7575855,7575834,1,39320.4,59213.24,16850,2496955
"58",7575854,7575865,0,39953.2,58849.24,16800,2496955
"59",7570537,7570541,0,13753.04,37703.355,21100,2496955
"60",7533092,7572464,1,16978.58,36553.074,23700,2496955
"61",7575881,7575888,0,39704,59067.64,16450,2496955
"62",7575893,7575897,0,39802,57914.04,17050,2496955
"63",7575837,7575834,1,39320.4,59213.24,16850,2496955
"64",7575983,7575984,0,28800.797,48429.266,25800,2496955
"65",7540084,7575986,0,28302.396,48961.266,26000,2496955
"66",7526276,7576014,1,41451.82,60196.03,15500,2496955
"67",7540061,7564498,0,27799.799,47852.47,26300,2496955
"68",7570866,7525941,1,32576.133,49218.164,25350,2496955
"69",7560358,7576015,0,41135.42,60201.63,16000,2496955
"70",7570891,7570890,1,35180.336,52684.438,22600,2496955
"71",7565184,7565185,0,30434.133,63062.297,21050,2496955
"72",7565200,7565199,1,40526.734,60851.7,14400,2496955
"73",7576087,7576096,0,11423.533,42698.41,13200,2496955
"74",7546900,7546899,1,31197.918,58001.145,22700,2496955
"75",7565529,7565590,0,39123.934,57305.96,13100,2496955
"76",7565639,7565652,0,38195.734,56864.96,12900,2496955
"77",7565679,7565687,1,38945.664,57171.56,13550,2496955
"78",7565991,7565998,0,42331.21,53025.97,17400,2496955
"79",7528138,7566307,0,41670.41,52779.57,19450,2496955
"80",7525691,7566317,0,40102.066,48237.7,20850,2496955
"81",7540303,7566318,0,40250.465,47207.3,20750,2496955
"82",7566335,7566336,0,40053.43,50784.766,20750,2496955
"83",7525595,7566416,0,34336.867,47802.766,22650,2496955
"84",7532812,7566573,0,26725.998,42946.637,23850,2496955
"85",7532977,7566579,0,23030,39631.434,22600,2496955
"86",7576482,7576481,1,14267.865,40810.93,24000,2496955
"87",7541311,7566715,0,17879.09,51047.58,23300,2496955
"88",7541268,7566733,0,20295.334,51516.73,20850,2496955
"89",7576539,7575310,1,32686.58,60067.547,18000,2496955
"90",7566750,7566760,0,23991.332,58159.266,21450,2496955
"91",7575302,7569206,1,32232.357,59281.363,17600,2496955
"92",7566767,7566768,0,25321.332,58527.465,21050,2496955
"93",7541500,7566775,0,28668.266,61937.4,22100,2496955
"94",7329529,7566792,0,40797.867,55587,15300,2496955
"95",7525627,7525628,0,40226.67,50720.832,21150,2496955
"96",7525668,7525669,0,36571.734,49647.965,17900,2496955
"97",7329967,7567210,0,38232.13,53557,14150,2496955
"98",7570023,7571620,1,14745.73,44208.26,22550,2496955
"99",7570011,7571655,1,14479.73,44429.46,23000,2496955
"100",7635033,7635097,1,20011.88,36139.223,24000,2496955
"101",7566720,7576631,0,17993.89,51232.38,23400,2496955
"102",7540275,7576633,0,39054.4,55405.47,13400,2496955
"103",7635193,7635194,0,34939.72,52857.758,10450,2496955
"104",7533022,7567564,0,18286.8,39695.836,24100,2496955
"105",7533032,7567581,0,18970,39284.234,24200,2496955
"106",7526304,7576636,0,39525.266,56689.96,13500,2496955
"107",7596755,7596756,0,39123.81,56146.57,14200,2496955
"108",7542150,7567649,0,24865.87,43105.996,17950,2496955
"109",7567660,7567666,0,25149.602,43262.8,18800,2496955
"110",7596779,7596802,1,39151.81,56812.97,14400,2496955
"111",7551333,7567674,0,21767.203,39514.53,22450,2496955
"112",7547588,7567797,0,33437.6,62355.535,22100,2496955
"113",7547324,7547322,1,23505.379,51089.812,25300,2496955
"114",7574817,7574816,1,36517.91,61585.14,21700,2496955
"115",7528716,7567820,0,33113.734,63598.492,21850,2496955
"116",7335072,7567887,0,29973.064,53010.07,26250,2496955
"117",7568831,7574827,1,35313.91,61965.94,21600,2496955
"118",7541802,7567946,0,22773.37,40445.33,26200,2496955
"119",7533028,7643655,1,17176.012,39615.156,24750,2496955
"120",7574847,7546994,1,36747.51,61937.94,21450,2496955
"121",7532963,7567966,0,25331.6,40863.438,22100,2496955
"122",7526340,7567998,0,40490.8,58639.695,11050,2496955
"123",7568037,7568046,0,35434.93,64710.33,18700,2496955
"124",7533156,7533157,0,17200.4,34294.637,22200,2496955
"125",7568830,7568836,0,35866.133,62350.867,21550,2496955
"126",7547987,7341565,1,37109.957,63441.28,19550,2496955
"127",7568842,7568848,0,35499.332,62588.867,21400,2496955
"128",7341566,7601469,1,37017.56,63757.68,19300,2496955
"129",7575883,7628050,1,39118.176,59780.6,16350,2496955
"130",7341509,7601469,1,37017.56,63757.68,19300,2496955
"131",7568854,7568859,0,35442.4,63410.195,21850,2496955
"132",7601544,7601560,0,34669.6,64301.812,19000,2496955
"133",7601561,7601560,1,34669.6,64301.812,19000,2496955
"134",7575901,7628097,1,38197.6,59615.086,16900,2496955
"135",7601567,7601573,0,34980.4,63288.215,18350,2496955
"136",7525649,7568967,0,37939.066,50909.836,18900,2496955
"137",7575905,7628106,1,37987.6,58927.688,16700,2496955
"138",7575384,7577398,1,38059.81,64249.77,12950,2496955
"139",7526298,7565502,0,40390,59184.297,13250,2496955
"140",7528568,7528569,0,36025.266,64217.297,18350,2496955
"141",7528666,7528667,0,30518.447,62574.48,20200,2496955
"142",7528681,7565187,0,30848.531,62787.895,20750,2496955
"143",7528746,7567798,0,32928.934,64208.895,22150,2496955
"144",7528906,7547325,1,23947.78,51095.414,25000,2496955
"145",7529130,7529129,0,31726.33,53586.63,27050,2496955
"146",7540193,7526095,0,26899.596,55296.266,24550,2496955
"147",7541362,7566771,0,27393.332,59605.465,21350,2496955
"148",7541465,7541557,0,22080.799,55579.062,20950,2496955
"149",7541531,7541533,0,19955.6,53851.934,23500,2496955
"150",7547189,7547188,0,32746.314,62964.61,19200,2496955
"151",7547535,7547536,0,33672.8,61467.47,21900,2496955
"152",7555785,7555786,0,37976.457,54175.13,13100,2496955
"153",7555798,7555799,0,35735.895,54981.16,11350,2496955
"154",7560248,7548038,0,38318.934,62365.8,17550,2496955
"155",7560291,7560294,0,38441.82,61792.03,17150,2496955
"156",7560300,7548033,0,38363.42,61636.63,16850,2496955
"157",7560331,7548028,0,37943.42,61171.83,16450,2496955
"158",7560337,7548027,0,37489.82,62256.83,16300,2496955
"159",7565616,7565636,0,39234.535,58012.96,12950,2496955
"160",7566101,7566105,0,40369.81,53343.77,19200,2496955
"161",7566649,7566661,0,17786.844,48982.266,25350,2496955
"162",7575009,7547112,1,32397.248,58885.01,18150,2496955
"163",7577419,7577429,0,37311.797,62070.176,19000,2496955
"164",7602983,7602982,1,39264.4,60342.805,19500,2496955
"165",7565944,7565946,0,43397.484,53538.37,15350,2496955
"166",7528050,7565998,1,42331.21,53025.97,17400,2496955
"167",7525708,7566315,0,40222.465,48405.7,21250,2496955
"168",7566384,7566389,0,38616.2,49176.633,21450,2496955
"169",7566405,7566407,0,36280.066,48582.098,22350,2496955
"170",7566574,7566575,0,24267.6,40633.836,22350,2496955
"171",7566586,7532986,0,23189.6,39872.234,22900,2496955
"172",7551340,7551341,0,22545.916,39476.11,24350,2496955
"173",7567441,7567448,0,17066,34193.836,22700,2496955
"174",7533151,7567464,0,16357.6,33597.434,22400,2496955
"175",7567544,7567550,0,17374,38811.035,25000,2496955
"176",7525584,7525585,0,32605.066,45582.367,22800,2496955
"177",7525610,7525611,0,38982.066,49296.098,21800,2496955
"178",7533005,7533006,0,19857.6,37868.836,23900,2496955
"179",7533037,7569003,0,18354,39345.836,24800,2496955
"180",7522311,7522310,1,35341.6,57309.94,17200,2496955
"181",7603037,7628128,1,38549.156,60052.504,17100,2496955
"182",7569023,7569024,0,30620.797,46785.664,25150,2496955
"183",7628242,7628240,1,40537,58132.668,16950,2496955
"184",7569031,7569032,0,17390.799,51666.996,22600,2496955
"185",7569113,7569119,0,33904.266,46467.168,24700,2496955
"186",7528368,7575100,0,42321.41,54696.17,14200,2496955
"187",7334773,7334774,0,26571.998,51747.266,25150,2496955
"188",7334966,7334967,0,30672.133,52527.07,23750,2496955
"189",7566420,7569145,0,33176.266,46943.633,23000,2496955
"190",7341566,7341565,1,37109.957,63441.28,19550,2496955
"191",7341503,7341502,1,37933.156,63777.28,18800,2496955
"192",7341509,7341508,1,37196.758,62886.88,19000,2496955
"193",7672656,7672664,0,14912.521,51248.87,23300,2496955
"194",7566110,7566105,1,40369.81,53343.77,19200,2496955
"195",7650849,7650867,0,40680.61,54943.97,19000,2496955
"196",7542268,7569152,0,20951.47,37121.465,22950,2496955
"197",7575173,7575179,0,38353.81,64269.37,13500,2496955
"198",7691290,7691293,0,42258.074,51093.934,10850,2496955
"199",7576046,7576055,0,11541.133,45817.61,14000,2496955
"200",7576066,7576071,0,11515.933,44946.81,13400,2496955
"201",7576112,7576118,0,11333.933,43009.21,12800,2496955
"202",7576100,7576120,0,11375.933,42398.81,12850,2496955
"203",7576227,7576228,0,13792.333,41894.81,11200,2496955
"204",7576301,7576302,0,11844.933,46341.21,15700,2496955
"205",7576329,7576330,0,11689.533,46173.21,17100,2496955
"206",7566580,7566579,1,23030,39631.434,22600,2472639
"207",7467681,7532986,1,23189.6,39872.234,22900,2472639
"208",7330036,7572355,1,20589.96,45570.316,28600,2436142
"209",7333057,7567887,1,29973.064,53010.07,26250,2436505
"210",7529132,7529129,1,31726.33,53586.63,27050,2436505
"211",7333752,7570929,1,39656.4,55124.535,20600,2436516
"212",7333728,7571091,1,39252.26,55710.66,19850,2436516
"213",7333737,7571099,1,39425.86,55154.86,20100,2436516
"214",7333725,7571108,1,38734.26,54144.06,19550,2436516
"215",7333709,7571408,1,38118.26,55113.645,18700,2436516
"216",7333744,7525323,1,39594.8,54533.734,20350,2436516
"217",7333733,7525344,1,39053.46,54030.664,19900,2436516
"218",7333760,7525346,1,39855.2,55117.535,21100,2436516
"219",7333699,7525426,1,37347.95,54281.266,17950,2436516
"220",7600044,7600065,0,40057.73,54873.004,21050,2436516
"221",7600164,7600172,0,39980.26,54720.87,20350,2436516
"222",7600281,7600287,0,38253.6,55097.94,19200,2436516
"223",7333741,7333742,0,39734.8,54130.535,20300,2436516
"224",7333752,7333753,0,40256.53,55647.203,20750,2436516
"225",7333776,7333777,0,40225.73,54493.605,20850,2436516
"226",7541534,7541533,1,19955.6,53851.934,23500,2436561
"227",7334007,7541557,1,22080.799,55579.062,20950,2436561
"228",7564504,7334967,1,30672.133,52527.07,23750,2436737
"229",7567888,7567887,1,29973.064,53010.07,26250,2436737
"230",7577772,7526089,1,29073.797,55391.47,24950,2436743
"231",7379292,7526039,1,29400.469,54278.23,23500,2436743
"232",7334968,7334967,1,30672.133,52527.07,23750,2436743
"233",7570278,7570277,1,11688.133,43093.21,19250,2436802
"234",7570422,7570421,1,12824.933,44776.01,21600,2436807
"235",7570423,7570421,1,12824.933,44776.01,21600,2436812
"236",7570116,7570115,1,12337.733,41774.41,18350,2436817
"237",7518324,7671448,1,11453.121,41518.863,17600,2436817
"238",7575565,7575564,1,13244.78,47834.81,22550,2436852
"239",7571706,7571704,1,16809.025,47887.79,21450,2436867
"240",7575563,7575562,1,13544.38,48131.61,22950,2436872
"241",7672663,7672664,1,14912.521,51248.87,23300,2436872
"242",7672662,7672664,1,14912.521,51248.87,23300,2436882
"243",7569033,7569032,1,17390.799,51666.996,22600,2436892
"244",7571622,7571620,1,14745.73,44208.26,22550,2436898
"245",7390118,7573114,1,16928.492,50840.855,23000,2436903
"246",7571705,7571704,1,16809.025,47887.79,21450,2436903
"247",7571547,7555737,1,14728.932,43889.06,21850,2436908
"248",7571682,7571681,1,14955.73,46453.86,23250,2436908
"249",7555736,7555735,1,16806.531,46375.457,22150,2436908
"250",7570025,7570024,1,13698.533,43803.01,22800,2436913
"251",7570667,7542648,1,15865.111,42875,18350,2436913
"252",7390322,7542687,1,15363.6,43134.47,20300,2436913
"253",7571544,7555737,1,14728.932,43889.06,21850,2436913
"254",7570686,7570685,1,14960.4,42414.867,20700,2436918
"255",7542633,7542632,1,16937.2,44083.664,17300,2436918
"256",7542688,7542687,1,15363.6,43134.47,20300,2436918
"257",7542813,7542812,1,14325.266,40645.266,19600,2436918
"258",7517135,7570115,1,12337.733,41774.41,18350,2436923
"259",7576331,7576330,1,11689.533,46173.21,17100,2436953
"260",7569209,7560294,1,38441.82,61792.03,17150,2437072
"261",7577762,7577767,0,37540.22,62371.63,16900,2437072
"262",7548014,7548013,1,37558.266,62467.53,19350,2437072
"263",7341487,7548033,1,38363.42,61636.63,16850,2437072
"264",7548037,7548035,1,37963.02,62150.43,16750,2437072
"265",7548039,7548038,1,38318.934,62365.8,17550,2437072
"266",7341490,7548040,1,38376.33,63268.098,17350,2437072
"267",7601462,7601469,0,37017.56,63757.68,19300,2437072
"268",7341507,7577429,1,37311.797,62070.176,19000,2437072
"269",7341501,7341502,0,37933.156,63777.28,18800,2437072
"270",7341507,7341508,0,37196.758,62886.88,19000,2437072
"271",7341564,7341565,0,37109.957,63441.28,19550,2437072
"272",7575827,7575834,0,39320.4,59213.24,16850,2437077
"273",7575831,7575897,1,39802,57914.04,17050,2437077
"274",7595539,7595537,1,39506.13,59588.203,19850,2437077
"275",7602976,7602982,0,39264.4,60342.805,19500,2437077
"276",7348871,7541842,0,14695.8,39927.07,24150,2437083
"277",7348881,7541827,1,15601.29,40123.39,24750,2437083
"278",7576470,7576481,0,14267.865,40810.93,24000,2437083
"279",7627884,7627892,0,17904.13,40873.46,22100,2437083
"280",7348875,7572104,1,14556.892,41651.254,24250,2437083
"281",7575835,7575834,1,39320.4,59213.24,16850,2437089
"282",7575891,7575888,1,39704,59067.64,16450,2437089
"283",7628044,7628050,0,39118.176,59780.6,16350,2437089
"284",7628069,7628076,0,40418,60060.285,17200,2437089
"285",7628091,7628097,0,38197.6,59615.086,16900,2437089
"286",7628098,7628106,0,37987.6,58927.688,16700,2437089
"287",7341676,7602982,1,39264.4,60342.805,19500,2437089
"288",7628122,7628128,0,38549.156,60052.504,17100,2437089
"289",7575889,7575888,1,39704,59067.64,16450,2437100
"290",7387949,7628076,1,40418,60060.285,17200,2437100
"291",7628234,7628240,0,40537,58132.668,16950,2437100
"292",7566316,7566315,1,40222.465,48405.7,21250,2437122
"293",7387921,7566317,1,40102.066,48237.7,20850,2437122
"294",7525538,7525537,1,39994.27,48871.434,20400,2437122
"295",7566302,7566307,1,41670.41,52779.57,19450,2437130
"296",7387384,7575100,1,42321.41,54696.17,14200,2437154
"297",7635195,7635194,1,34939.72,52857.758,10450,2437166
"298",7565948,7565946,1,43397.484,53538.37,15350,2437170
"299",7387503,7565998,1,42331.21,53025.97,17400,2437170
"300",7569155,7334590,1,41575.332,55783.004,16000,2437178
"301",7650868,7650867,1,40680.61,54943.97,19000,2437186
"302",7386918,7650878,1,40969.01,55475.97,17950,2437186
"303",7338892,7570742,1,38905.066,50458.1,18350,2437190
"304",7338912,7525562,1,40369.47,49740.836,21600,2437190
"305",7334584,7567210,1,38232.13,53557,14150,2437194
"306",7576634,7576633,1,39054.4,55405.47,13400,2437194
"307",7555787,7555786,1,37976.457,54175.13,13100,2437194
"308",7691393,7691392,1,41874.473,50892.332,10850,2437211
"309",7341267,7565636,1,39234.535,58012.96,12950,2437297
"310",7568000,7567998,1,40490.8,58639.695,11050,2437303
"311",7575058,7575056,1,39892.53,60643.1,10400,2437308
"312",7575057,7575056,1,39892.53,60643.1,10400,2437333
"313",7565356,7565355,1,39689.535,62556.9,12250,2437353
"314",7646078,7646077,1,35739.6,63865.6,9350,2437378
"315",7393427,7575179,1,38353.81,64269.37,13500,2437383
"316",7560352,7560351,1,38707.82,62273.63,16200,2437388
"317",7569068,7569067,1,36953.465,65749.83,16450,2437403
"318",7341971,7560220,1,36822.8,64267.23,17500,2437408
"319",7341953,7548027,1,37489.82,62256.83,16300,2437408
"320",7634686,7634684,1,33550.2,67182,16800,2437413
"321",7646080,7646077,1,35739.6,63865.6,9350,2437418
"322",7634659,7634656,1,34001,67417.2,17500,2437438
"323",7634658,7634656,1,34001,67417.2,17500,2437452
"324",7634685,7634684,1,33550.2,67182,16800,2437452
"325",7634687,7634684,1,33550.2,67182,16800,2437452
"326",7341388,7634749,1,33869.4,67124.6,16900,2437452
"327",7568047,7568046,1,35434.93,64710.33,18700,2437457
"328",7569620,7569619,1,21258.07,35382.2,23200,2437663
"329",7472617,7569732,1,20103.07,31777.2,22900,2437668
"330",7472669,7569732,1,20103.07,31777.2,22900,2437673
"331",7533146,7567448,1,17066,34193.836,22700,2437688
"332",7567475,7567464,1,16357.6,33597.434,22400,2437688
"333",7533153,7567464,1,16357.6,33597.434,22400,2437703
"334",7472839,7576901,1,15941.8,34927.438,22900,2437703
"335",7472849,7533157,1,17200.4,34294.637,22200,2437713
"336",7569258,7569257,1,13232.24,36275.355,19350,2437733
"337",7342813,7571933,1,14977.2,38158.71,18950,2437753
"338",7571953,7571952,1,14658,38192.31,18850,2437753
"339",7635098,7635097,1,20011.88,36139.223,24000,2437772
"340",7567537,7567534,1,18085.2,35599.434,24600,2437772
"341",7572466,7572464,1,16978.58,36553.074,23700,2437777
"342",7342909,7542435,1,21431.201,41926.27,15700,2437777
"343",7572676,7572675,1,18195.646,36968.406,22600,2437777
"344",7573119,7573118,1,16498.531,38231.2,22200,2437777
"345",7343034,7572675,1,18195.646,36968.406,22600,2437782
"346",7343068,7567534,1,18085.2,35599.434,24600,2437782
"347",7342854,7542435,1,21431.201,41926.27,15700,2437787
"348",7342867,7625740,1,15817.614,39346.73,18900,2437787
"349",7571934,7571933,1,14977.2,38158.71,18950,2437787
"350",7571988,7571987,1,15769.6,38536.71,18550,2437787
"351",7571954,7571952,1,14658,38192.31,18850,2437792
"352",7569511,7569510,1,16202.2,33387.44,17350,2437832
"353",7570646,7570643,1,21550.668,45213.934,13950,2438555
"354",7570666,7542632,1,16937.2,44083.664,17300,2438555
"355",7542650,7542648,1,15865.111,42875,18350,2438555
"356",7570617,7542435,1,21431.201,41926.27,15700,2438567
"357",7348756,7542687,1,15363.6,43134.47,20300,2438600
"358",7570688,7570685,1,14960.4,42414.867,20700,2438600
"359",7542762,7542761,1,15072.867,41272.465,21900,2438600
"360",7573341,7542769,1,14942.563,41251.777,21300,2438600
"361",7349381,7603933,1,23477.975,31246.209,22300,2438653
"362",7572292,7572295,1,21671.996,42699.07,25250,2456907
"363",7541755,7541753,1,21544.133,41904.8,26800,2456907
"364",7541774,7541773,1,19863.195,42911.87,24900,2456907
"365",7562855,7541762,1,21044.797,41885.668,26200,2456907
"366",7378001,7562857,1,21470.396,41927.668,26400,2456907
"367",7564742,7564740,1,21472.268,43204.934,22050,2456907
"368",7377967,7564801,1,22119.068,44142.938,19000,2456907
"369",7662681,7572329,1,21744.795,42323.87,25900,2456907
"370",7572257,7572258,1,23769.197,45322.67,23600,2456930
"371",7572795,7572794,1,24309.596,45835.07,26050,2456930
"372",7378246,7577188,1,25295.195,43740.67,23150,2456930
"373",7536991,7536990,1,23841.996,43805.07,24000,2456930
"374",7536998,7536997,1,24099.598,43771.47,23400,2456930
"375",7572156,7572154,1,26801.135,45243.8,17400,2456930
"376",7572168,7572167,1,25907.934,44502.734,20550,2456930
"377",7378252,7572251,1,25371.4,44938.6,22000,2456930
"378",7525667,7525669,1,36571.734,49647.965,17900,2456940
"379",7576632,7525474,1,33465.6,49170.33,13800,2456940
"380",7572261,7572258,1,23769.197,45322.67,23600,2456952
"381",7378596,7572794,1,24309.596,45835.07,26050,2456952
"382",7577206,7577205,1,24401.996,46823.47,25250,2456952
"383",7572259,7572258,1,23769.197,45322.67,23600,2456970
"384",7572793,7572791,1,23486.396,45935.87,26750,2456970
"385",7572796,7572794,1,24309.596,45835.07,26050,2456970
"386",7536968,7536966,1,23024.396,43513.87,25100,2456970
"387",7379157,7334774,1,26571.998,51747.266,25150,2456989
"388",7570482,7570481,1,27569.73,51677.74,23450,2456989
"389",7577769,7577768,1,27047.996,54436.664,24900,2457032
"390",7334765,7526039,1,29400.469,54278.23,23500,2457032
"391",7379627,7570481,1,27569.73,51677.74,23450,2457032
"392",7334775,7334774,1,26571.998,51747.266,25150,2457032
"393",7540097,7575984,1,28800.797,48429.266,25800,2457045
"394",7564500,7564498,1,27799.799,47852.47,26300,2457045
"395",7572792,7572791,1,23486.396,45935.87,26750,2457068
"396",7577161,7547325,1,23947.78,51095.414,25000,2457068
"397",7380577,7541773,1,19863.195,42911.87,24900,2457119
"398",7572314,7572313,1,20504.395,42298.67,25400,2457119
"399",7572363,7572362,1,20317.426,40736.586,26950,2457119
"400",7541763,7541762,1,21044.797,41885.668,26200,2457119
"401",7576621,7541753,1,21544.133,41904.8,26800,2457119
"402",7380766,7567581,1,18970,39284.234,24200,2457129
"403",7380749,7567946,1,22773.37,40445.33,26200,2457129
"404",7380762,7569003,1,18354,39345.836,24800,2457129
"405",7577207,7577205,1,24401.996,46823.47,25250,2457136
"406",7572331,7572329,1,21744.795,42323.87,25900,2457148
"407",7570767,7570763,1,32741.332,49303.566,25000,2457163
"408",7570791,7570790,1,32116.932,49355.367,24950,2457163
"409",7381368,7564498,1,27799.799,47852.47,26300,2457163
"410",7381383,7571262,1,32604.13,50093.164,25500,2457163
"411",7525940,7525941,1,32576.133,49218.164,25350,2457163
"412",7572364,7572362,1,20317.426,40736.586,26950,2457172
"413",7381536,7572365,1,18075.559,41733.387,26500,2457172
"414",7572058,7332764,1,18572.092,41714.72,23900,2457172
"415",7381554,7564689,1,18078.668,41278.535,23750,2457172
"416",7577770,7577768,1,27047.996,54436.664,24900,2457182
"417",7381999,7569024,1,30620.797,46785.664,25150,2457192
"418",7575987,7575986,1,28302.396,48961.266,26000,2457213
"419",7571439,7571438,1,30054.08,51350.04,25150,2457213
"420",7567719,7567718,1,32784.266,56464.8,25400,2457238
"421",7383183,7571253,1,33547.734,50728.766,23800,2457274
"422",7383369,7546891,1,30523.12,56363.145,22450,2457283
"423",7573516,7573515,1,31013.117,57295.547,23050,2457293
"424",7383418,7546886,1,32005.25,58489.28,22300,2457293
"425",7383417,7546891,1,30523.12,56363.145,22450,2457293
"426",7547386,7547384,1,25156.602,55430.2,23800,2457337
"427",7526096,7526095,1,26899.596,55296.266,24550,2457337
"428",7384226,7566573,1,26725.998,42946.637,23850,2457359
"429",7567720,7567718,1,32784.266,56464.8,25400,2457374
"430",7384635,7546751,1,33531.25,57155.547,17950,2457391
"431",7533244,7533243,1,33509.81,59927.97,19900,2457391
"432",7533244,7533245,1,33935.41,59639.57,19900,2457391
"433",7571437,7571436,1,36763.895,53494.004,22550,2457401
"434",7525357,7576537,1,39088.31,55426.78,21750,2457401
"435",7384829,7547212,1,37425.58,58575.613,22300,2457408
"436",7385017,7547208,1,36064.78,56859.21,22400,2457427
"437",7385015,7547212,1,37425.58,58575.613,22300,2457427
"438",7385120,7546899,1,31197.918,58001.145,22700,2457435
"439",7522340,7522339,1,34769,61543.543,20700,2457445
"440",7533247,7533245,1,33935.41,59639.57,19900,2457445
"441",7547012,7574813,1,35722.71,61887.54,21950,2457445
"442",7574829,7574827,1,35313.91,61965.94,21600,2457445
"443",7574864,7574862,1,35547.4,61389.543,20800,2457445
"444",7385278,7546886,1,32005.25,58489.28,22300,2457454
"445",7385284,7546899,1,31197.918,58001.145,22700,2457454
"446",7385257,7546751,1,33531.25,57155.547,17950,2457454
"447",7577455,7547536,1,33672.8,61467.47,21900,2457463
"448",7385592,7547322,1,23505.379,51089.812,25300,2457484
"449",7577162,7547325,1,23947.78,51095.414,25000,2457484
"450",7617584,7617587,1,25268.6,50733.664,20800,2457484
